participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,86.89,0.82,Baseline,0
P001,baseline,87.05,0.85,Baseline,0
P001,baseline,87.22,0.85,Baseline,0
P001,baseline,87.39,0.83,Baseline,0
P001,baseline,87.56,0.9,Baseline,0
P001,baseline,87.74,0.87,Baseline,0
P001,baseline,87.9,0.86,Baseline,0
P001,baseline,88.08,0.92,Baseline,0
P001,baseline,88.25,0.87,Baseline,0
P001,baseline,88.42,0.85,Baseline,0
P001,baseline,88.59,0.86,Baseline,0
P001,baseline,88.76,0.8,Baseline,0
P001,baseline,88.92,0.81,Baseline,0
P001,baseline,89.1,0.85,Baseline,0
P001,baseline,89.28,0.81,Baseline,0
P001,baseline,89.46,0.87,Baseline,0
P001,baseline,89.64,0.85,Baseline,0
P001,baseline,89.82,0.83,Baseline,0
P001,baseline,89.99,0.85,Baseline,0
P001,baseline,90.16,0.85,Baseline,0
P001,baseline,90.33,0.87,Baseline,0
P001,baseline,90.49,0.87,Baseline,0
P001,baseline,90.66,0.85,Baseline,0
P001,baseline,90.84,0.85,Baseline,0
P001,baseline,91.01,0.86,Baseline,0
P001,baseline,91.17,0.81,Baseline,0
P001,baseline,91.33,0.84,Baseline,0
P001,baseline,91.49,0.78,Baseline,0
P001,baseline,91.67,0.81,Baseline,0
P001,baseline,91.84,0.83,Baseline,0
P001,baseline,92.0,0.79,Baseline,0
P001,baseline,92.16,0.82,Baseline,0
P001,baseline,92.32,0.81,Baseline,0
P001,baseline,92.49,0.82,Baseline,0
P001,baseline,92.65,0.82,Baseline,0
P001,baseline,92.82,0.81,Baseline,0
P001,baseline,92.99,0.85,Baseline,0
P001,baseline,93.16,0.83,Baseline,0
P001,baseline,93.33,0.85,Baseline,0
P001,baseline,93.5,0.85,Baseline,0
P001,baseline,93.67,0.83,Baseline,0
P001,baseline,93.85,0.84,Baseline,0
P001,baseline,94.02,0.81,Baseline,0
P001,baseline,94.19,0.82,Baseline,0
P001,baseline,94.36,0.81,Baseline,0
P001,baseline,94.53,0.82,Baseline,0
P001,baseline,94.71,0.81,Baseline,0
P001,baseline,94.9,0.81,Baseline,0
P001,baseline,95.08,0.82,Baseline,0
P001,baseline,95.25,0.79,Baseline,0
P001,baseline,95.42,0.8,Baseline,0
P001,baseline,95.99,0.77,Baseline,0
P001,baseline,96.16,0.78,Baseline,0
P001,baseline,96.32,0.79,Baseline,0
P001,baseline,96.49,0.79,Baseline,0
P001,baseline,96.66,0.8,Baseline,0
P001,baseline,96.83,0.82,Baseline,0
P001,baseline,97.0,0.83,Baseline,0
P001,baseline,97.15,0.82,Baseline,0
P001,baseline,97.32,0.82,Baseline,0
P001,baseline,97.49,0.8,Baseline,0
P001,baseline,97.66,0.82,Baseline,0
P001,baseline,97.82,0.82,Baseline,0
P001,baseline,97.99,0.83,Baseline,0
P001,baseline,98.16,0.82,Baseline,0
P001,baseline,98.33,0.81,Baseline,0
P001,baseline,98.49,0.83,Baseline,0
P001,baseline,98.66,0.8,Baseline,0
P001,baseline,98.82,0.83,Baseline,0
P001,baseline,98.98,0.84,Baseline,0
P001,baseline,99.15,0.82,Baseline,0
P001,baseline,99.31,0.85,Baseline,0
P001,baseline,99.48,0.83,Baseline,0
