participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,adaptive,93.64,0.72,Continue,0
Anmol,adaptive,93.79,0.79,Continue,0
Anmol,adaptive,93.95,0.74,Continue,0
Anmol,adaptive,94.12,0.68,Continue,0
Anmol,adaptive,94.28,0.71,Continue,0
Anmol,adaptive,94.45,0.74,Continue,0
Anmol,adaptive,94.61,0.84,Continue,0
Anmol,adaptive,94.78,0.49,Slow Down,0
Anmol,adaptive,94.94,0.66,Continue,0
Anmol,adaptive,95.11,0.82,Continue,0
Anmol,adaptive,95.28,0.71,Continue,0
Anmol,adaptive,95.45,0.86,Continue,0
Anmol,adaptive,95.6,0.78,Continue,0
Anmol,adaptive,95.76,0.78,Continue,0
Anmol,adaptive,95.91,0.77,Continue,0
Anmol,adaptive,96.07,0.85,Continue,0
Anmol,adaptive,96.23,0.84,Continue,0
Anmol,adaptive,96.37,0.8,Continue,0
Anmol,adaptive,96.54,0.84,Continue,0
Anmol,adaptive,96.71,0.83,Continue,0
Anmol,adaptive,96.88,0.85,Continue,0
Anmol,adaptive,97.05,0.76,Continue,0
Anmol,adaptive,97.2,0.72,Continue,0
Anmol,adaptive,97.36,0.69,Continue,0
Anmol,adaptive,97.52,0.77,Continue,0
Anmol,adaptive,97.67,0.62,Slow Down,0
Anmol,adaptive,97.82,0.61,Slow Down,0
Anmol,adaptive,97.98,0.91,Continue,0
Anmol,adaptive,98.14,0.83,Continue,0
Anmol,adaptive,98.31,0.7799999999999999,Continue,0
Anmol,adaptive,98.46,0.78,Continue,0
Anmol,adaptive,98.63,0.57,Slow Down,0
Anmol,adaptive,98.79,0.81,Continue,0
Anmol,adaptive,98.95,0.82,Continue,0
Anmol,adaptive,99.1,0.78,Continue,0
Anmol,adaptive,99.27,0.77,Continue,0
Anmol,adaptive,99.44,0.73,Continue,0
Anmol,adaptive,99.62,0.8,Continue,0
Anmol,adaptive,99.8,0.66,Slow Down,0
Anmol,adaptive,100.01,0.7,Continue,0
Anmol,adaptive,100.22,0.73,Continue,0
Anmol,adaptive,100.42,0.6799999999999999,Continue,0
Anmol,adaptive,100.58,0.58,Slow Down,0
Anmol,adaptive,100.74,0.42999999999999994,Slow Down,1
Anmol,adaptive,100.9,0.2799999999999999,Add Break,2
Anmol,adaptive,101.06,0.12999999999999992,Add Break,3
Anmol,adaptive,101.23,0.0,Add Break,4
Anmol,adaptive,101.4,0.0,Add Break,5
Anmol,adaptive,101.57,0.0,Add Break,6
Anmol,adaptive,101.73,0.0,Add Break,7
Anmol,adaptive,101.9,0.0,Add Break,8
Anmol,adaptive,102.07,0.62,Slow Down,7
Anmol,adaptive,102.25,0.57,Slow Down,6
Anmol,adaptive,102.42,0.63,Slow Down,5
Anmol,adaptive,102.59,0.47,Slow Down,4
Anmol,adaptive,102.76,0.53,Slow Down,3
Anmol,adaptive,102.93,0.52,Slow Down,2
Anmol,adaptive,103.1,0.5,Slow Down,1
Anmol,adaptive,103.27,0.55,Slow Down,0
Anmol,adaptive,103.44,0.53,Slow Down,0
Anmol,adaptive,103.62,0.49,Slow Down,0
Anmol,adaptive,103.79,0.49,Slow Down,0
Anmol,adaptive,103.95,0.53,Slow Down,0
Anmol,adaptive,104.11,0.59,Slow Down,0
Anmol,adaptive,104.28,0.65,Continue,0
Anmol,adaptive,104.45,0.57,Slow Down,0
Anmol,adaptive,104.62,0.65,Continue,0
Anmol,adaptive,104.79,0.59,Slow Down,0
Anmol,adaptive,104.96,0.66,Continue,0
Anmol,adaptive,105.17,0.63,Slow Down,0
Anmol,adaptive,105.36,0.64,Continue,0
Anmol,adaptive,105.56,0.71,Continue,0
Anmol,adaptive,105.74,0.62,Slow Down,0
Anmol,adaptive,105.91,0.57,Slow Down,0
Anmol,adaptive,106.08,0.52,Slow Down,0
Anmol,adaptive,106.25,0.47000000000000003,Slow Down,0
Anmol,adaptive,106.42,0.77,Continue,0
Anmol,adaptive,106.59,0.83,Continue,0
Anmol,adaptive,106.77,0.86,Continue,0
Anmol,adaptive,106.94,0.83,Continue,0
Anmol,adaptive,107.11,0.82,Continue,0
Anmol,adaptive,107.26,0.81,Continue,0
Anmol,adaptive,107.44,0.85,Continue,0
Anmol,adaptive,107.61,0.78,Continue,0
Anmol,adaptive,107.78,0.84,Continue,0
Anmol,adaptive,108.33,0.8,Continue,0
Anmol,adaptive,108.5,0.83,Continue,0
Anmol,adaptive,108.67,0.78,Continue,0
Anmol,adaptive,108.85,0.84,Continue,0
Anmol,adaptive,109.01,0.77,Continue,0
Anmol,adaptive,109.18,0.84,Continue,0
Anmol,adaptive,109.37,0.83,Continue,0
Anmol,adaptive,109.53,0.85,Continue,0
Anmol,adaptive,109.71,0.87,Continue,0
Anmol,adaptive,109.87,0.83,Continue,0
Anmol,adaptive,110.04,0.88,Continue,0
Anmol,adaptive,110.21,0.81,Continue,0
Anmol,adaptive,110.38,0.81,Continue,0
Anmol,adaptive,110.57,0.81,Continue,0
Anmol,adaptive,110.76,0.76,Continue,0
Anmol,adaptive,110.96,0.81,Continue,0
Anmol,adaptive,111.14,0.87,Continue,0
Anmol,adaptive,111.3,0.85,Continue,0
Anmol,adaptive,111.47,0.87,Continue,0
Anmol,adaptive,111.63,0.87,Continue,0
Anmol,adaptive,111.81,0.86,Continue,0
Anmol,adaptive,111.97,0.86,Continue,0
Anmol,adaptive,112.14,0.84,Continue,0
Anmol,adaptive,112.32,0.85,Continue,0
Anmol,adaptive,112.49,0.83,Continue,0
Anmol,adaptive,112.66,0.8,Continue,0
Anmol,adaptive,112.83,0.83,Continue,0
Anmol,adaptive,112.99,0.85,Continue,0
Anmol,adaptive,113.15,0.83,Continue,0
Anmol,adaptive,113.32,0.9,Continue,0
Anmol,adaptive,113.5,0.81,Continue,0
Anmol,adaptive,113.67,0.86,Continue,0
Anmol,adaptive,113.84,0.84,Continue,0
Anmol,adaptive,114.0,0.85,Continue,0
Anmol,adaptive,114.16,0.83,Continue,0
Anmol,adaptive,114.32,0.8,Continue,0
Anmol,adaptive,114.49,0.83,Continue,0
Anmol,adaptive,114.65,0.88,Continue,0
Anmol,adaptive,114.83,0.85,Continue,0
Anmol,adaptive,114.99,0.83,Continue,0
Anmol,adaptive,115.16,0.84,Continue,0
Anmol,adaptive,115.33,0.88,Continue,0
Anmol,adaptive,115.5,0.84,Continue,0
Anmol,adaptive,115.66,0.84,Continue,0
Anmol,adaptive,115.84,0.81,Continue,0
Anmol,adaptive,116.01,0.89,Continue,0
Anmol,adaptive,116.22,0.8,Continue,0
Anmol,adaptive,116.42,0.88,Continue,0
Anmol,adaptive,116.61,0.87,Continue,0
Anmol,adaptive,116.8,0.86,Continue,0
Anmol,adaptive,116.99,0.84,Continue,0
Anmol,adaptive,117.2,0.84,Continue,0
Anmol,adaptive,117.4,0.85,Continue,0
Anmol,adaptive,117.59,0.83,Continue,0
Anmol,adaptive,117.8,0.84,Continue,0
Anmol,adaptive,117.98,0.86,Continue,0
Anmol,adaptive,118.16,0.85,Continue,0
Anmol,adaptive,118.33,0.86,Continue,0
Anmol,adaptive,118.49,0.83,Continue,0
Anmol,adaptive,118.65,0.86,Continue,0
Anmol,adaptive,118.86,0.85,Continue,0
Anmol,adaptive,119.05,0.84,Continue,0
Anmol,adaptive,119.23,0.8,Continue,0
Anmol,adaptive,119.42,0.83,Continue,0
Anmol,adaptive,119.59,0.81,Continue,0
Anmol,adaptive,119.76,0.89,Continue,0
Anmol,adaptive,119.93,0.87,Continue,0
