participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,baseline,68.94,0.0,Baseline,50
Anmol,baseline,69.09,0.0,Baseline,51
Anmol,baseline,69.25,0.0,Baseline,52
Anmol,baseline,69.4,0.0,Baseline,53
Anmol,baseline,69.56,0.0,Baseline,54
Anmol,baseline,69.71,0.0,Baseline,55
Anmol,baseline,69.87,0.0,Baseline,56
Anmol,baseline,70.03,0.0,Baseline,57
Anmol,baseline,70.18,0.0,Baseline,58
Anmol,baseline,70.33,0.0,Baseline,59
Anmol,baseline,70.49,0.0,Baseline,60
Anmol,baseline,70.64,0.0,Baseline,61
Anmol,baseline,70.79,0.0,Baseline,62
Anmol,baseline,70.95,0.0,Baseline,63
Anmol,baseline,71.11,0.0,Baseline,64
Anmol,baseline,71.26,0.0,Baseline,65
Anmol,baseline,71.42,0.0,Baseline,66
Anmol,baseline,71.57,0.0,Baseline,67
Anmol,baseline,71.72,0.0,Baseline,68
Anmol,baseline,71.88,0.62,Baseline,67
Anmol,baseline,72.05,0.67,Baseline,66
Anmol,baseline,72.22,0.62,Baseline,65
Anmol,baseline,72.37,0.66,Baseline,64
Anmol,baseline,72.53,0.66,Baseline,63
Anmol,baseline,72.68,0.84,Baseline,62
Anmol,baseline,72.84,0.85,Baseline,61
Anmol,baseline,73.0,0.83,Baseline,60
Anmol,baseline,73.16,0.91,Baseline,59
Anmol,baseline,73.32,0.86,Baseline,58
Anmol,baseline,73.48,0.87,Baseline,57
Anmol,baseline,73.63,0.84,Baseline,56
Anmol,baseline,73.79,0.83,Baseline,55
Anmol,baseline,73.94,0.83,Baseline,54
Anmol,baseline,74.09,0.8,Baseline,53
Anmol,baseline,74.25,0.81,Baseline,52
Anmol,baseline,74.41,0.79,Baseline,51
Anmol,baseline,74.87,0.88,Baseline,50
Anmol,baseline,75.03,0.93,Baseline,49
Anmol,baseline,75.18,0.79,Baseline,48
Anmol,baseline,75.34,0.81,Baseline,47
Anmol,baseline,75.49,0.86,Baseline,46
Anmol,baseline,75.66,0.85,Baseline,45
Anmol,baseline,75.82,0.83,Baseline,44
Anmol,baseline,75.98,0.83,Baseline,43
Anmol,baseline,76.13,0.77,Baseline,42
Anmol,baseline,76.28,0.77,Baseline,41
Anmol,baseline,76.44,0.81,Baseline,40
Anmol,baseline,76.59,0.84,Baseline,39
Anmol,baseline,76.76,0.82,Baseline,38
Anmol,baseline,76.92,0.85,Baseline,37
Anmol,baseline,77.07,0.85,Baseline,36
Anmol,baseline,77.23,0.84,Baseline,35
Anmol,baseline,77.38,0.85,Baseline,34
Anmol,baseline,77.54,0.83,Baseline,33
Anmol,baseline,77.69,0.87,Baseline,32
Anmol,baseline,77.86,0.86,Baseline,31
Anmol,baseline,78.03,0.84,Baseline,30
Anmol,baseline,78.2,0.86,Baseline,29
Anmol,baseline,78.37,0.87,Baseline,28
Anmol,baseline,78.52,0.87,Baseline,27
Anmol,baseline,78.67,0.86,Baseline,26
Anmol,baseline,78.83,0.85,Baseline,25
Anmol,baseline,78.99,0.9,Baseline,24
Anmol,baseline,79.15,0.85,Baseline,23
Anmol,baseline,79.3,0.87,Baseline,22
Anmol,baseline,79.46,0.87,Baseline,21
Anmol,baseline,79.63,0.87,Baseline,20
Anmol,baseline,79.79,0.84,Baseline,19
Anmol,baseline,79.94,0.83,Baseline,18
Anmol,baseline,80.1,0.83,Baseline,17
Anmol,baseline,80.25,0.83,Baseline,16
Anmol,baseline,80.41,0.83,Baseline,15
Anmol,baseline,80.56,0.81,Baseline,14
Anmol,baseline,80.72,0.85,Baseline,13
Anmol,baseline,80.87,0.84,Baseline,12
Anmol,baseline,81.03,0.91,Baseline,11
Anmol,baseline,81.19,0.85,Baseline,10
Anmol,baseline,81.33,0.88,Baseline,9
Anmol,baseline,81.5,0.9,Baseline,8
Anmol,baseline,81.65,0.85,Baseline,7
Anmol,baseline,81.81,0.87,Baseline,6
Anmol,baseline,81.96,0.89,Baseline,5
Anmol,baseline,82.13,0.88,Baseline,4
Anmol,baseline,82.29,0.88,Baseline,3
Anmol,baseline,82.46,0.87,Baseline,2
Anmol,baseline,82.62,0.88,Baseline,1
Anmol,baseline,82.78,0.91,Baseline,0
Anmol,baseline,82.94,0.87,Baseline,0
Anmol,baseline,83.11,0.81,Baseline,0
